pollster,pollster_score,sample_size,candidate_name,candidate_support
Fabrizio/Impact,-0.3,600,Kamala Harris,46
Fabrizio/Impact,-0.3,600,Donald Trump,46
Fabrizio/Impact,-0.3,600,Robert F. Kennedy,3
Fabrizio/Impact,-0.3,600,Jill Stein,1
Fabrizio/Impact,-0.3,600,Chase Oliver,0
Fabrizio/Impact,-0.3,600,Cornel West,0
Fabrizio/Impact,-0.3,600,Kamala Harris,48
Fabrizio/Impact,-0.3,600,Donald Trump,49
Targoz Market Research,0.1,1200,Kamala Harris,35
Targoz Market Research,0.1,1200,Donald Trump,54
Targoz Market Research,0.1,1200,Robert F. Kennedy,5
Targoz Market Research,0.1,1200,Chase Oliver,1
Targoz Market Research,0.1,1200,Jill Stein,1
Targoz Market Research,0.1,971,Kamala Harris,35
Targoz Market Research,0.1,971,Donald Trump,56
Targoz Market Research,0.1,971,Robert F. Kennedy,5
Targoz Market Research,0.1,971,Chase Oliver,1
Targoz Market Research,0.1,971,Jill Stein,0
YouGov,-1.1,1414,Kamala Harris,47
YouGov,-1.1,1414,Donald Trump,44
YouGov,-1.1,1414,Jill Stein,1
YouGov,-1.1,1414,Cornel West,0
YouGov,-1.1,1230,Kamala Harris,49
YouGov,-1.1,1230,Donald Trump,45
YouGov,-1.1,1230,Jill Stein,1
YouGov,-1.1,1230,Cornel West,0
Research Co.,-0.5,450,Kamala Harris,51
Research Co.,-0.5,450,Donald Trump,48
Research Co.,-0.5,450,Kamala Harris,50
Research Co.,-0.5,450,Donald Trump,49
Research Co.,-0.5,450,Kamala Harris,50
Research Co.,-0.5,450,Donald Trump,48
Morning Consult,-0.3,11739,Kamala Harris,51
Morning Consult,-0.3,11739,Donald Trump,45
Ipsos,-0.9,1272,Kamala Harris,42
Ipsos,-0.9,1272,Donald Trump,38
Ipsos,-0.9,1076,Kamala Harris,46
Ipsos,-0.9,1076,Donald Trump,43
Ipsos,-0.9,1076,Kamala Harris,47
Ipsos,-0.9,1076,Donald Trump,45
Ipsos,-0.9,1272,Kamala Harris,48
Ipsos,-0.9,1272,Donald Trump,47
Ipsos,-0.9,1076,Kamala Harris,50
Ipsos,-0.9,1076,Donald Trump,48
Ipsos,-0.9,1076,Kamala Harris,51
Ipsos,-0.9,1076,Donald Trump,49
Quinnipiac,-0.5,1007,Kamala Harris,47
Quinnipiac,-0.5,1007,Donald Trump,50
Quinnipiac,-0.5,1007,Jill Stein,0
Quinnipiac,-0.5,1007,Chase Oliver,1
Quinnipiac,-0.5,1007,Cornel West,1
Quinnipiac,-0.5,1007,Randall A. Terry,0
Quinnipiac,-0.5,1007,Kamala Harris,47
Quinnipiac,-0.5,1007,Donald Trump,51
Quinnipiac,-0.5,1412,Kamala Harris,49
Quinnipiac,-0.5,1412,Donald Trump,46
Quinnipiac,-0.5,1412,Jill Stein,1
Quinnipiac,-0.5,1412,Chase Oliver,1
Quinnipiac,-0.5,1412,Kamala Harris,49
Quinnipiac,-0.5,1412,Donald Trump,47
Quinnipiac,-0.5,1073,Kamala Harris,46
Quinnipiac,-0.5,1073,Donald Trump,48
Quinnipiac,-0.5,1073,Jill Stein,1
Quinnipiac,-0.5,1073,Chase Oliver,1
Quinnipiac,-0.5,1073,Cornel West,0
Quinnipiac,-0.5,1073,Randall A. Terry,0
Quinnipiac,-0.5,1073,Claudia De La Cruz,0
Quinnipiac,-0.5,1073,Kamala Harris,47
Quinnipiac,-0.5,1073,Donald Trump,49
Marist,-0.9,1257,Kamala Harris,47
Marist,-0.9,1257,Donald Trump,51
Marist,-0.9,1410,Kamala Harris,47
Marist,-0.9,1410,Donald Trump,51
Marist,-0.9,1365,Kamala Harris,46
Marist,-0.9,1365,Donald Trump,52
Marist,-0.9,1186,Kamala Harris,46
Marist,-0.9,1186,Donald Trump,53
Marist,-0.9,1511,Kamala Harris,46
Marist,-0.9,1511,Donald Trump,52
Marist,-0.9,1327,Kamala Harris,46
Marist,-0.9,1327,Donald Trump,52
The Washington Post,-1.2,1002,Kamala Harris,45
The Washington Post,-1.2,1002,Donald Trump,51
The Washington Post,-1.2,1002,Kamala Harris,44
The Washington Post,-1.2,1002,Donald Trump,51
Noble Predictive Insights,-0.4,539,Kamala Harris,38
Noble Predictive Insights,-0.4,539,Donald Trump,54
Noble Predictive Insights,-0.4,539,Kamala Harris,36
Noble Predictive Insights,-0.4,539,Donald Trump,54
Noble Predictive Insights,-0.4,539,Joel Skousen,0
Noble Predictive Insights,-0.4,539,Cornel West,2
Noble Predictive Insights,-0.4,539,Chase Oliver,2
Noble Predictive Insights,-0.4,539,Jill Stein,0
Noble Predictive Insights,-0.4,600,Kamala Harris,39
Noble Predictive Insights,-0.4,600,Donald Trump,52
Noble Predictive Insights,-0.4,600,Kamala Harris,37
Noble Predictive Insights,-0.4,600,Donald Trump,51
Noble Predictive Insights,-0.4,600,Joel Skousen,0
Noble Predictive Insights,-0.4,600,Cornel West,2
Noble Predictive Insights,-0.4,600,Chase Oliver,1
Noble Predictive Insights,-0.4,600,Jill Stein,1
Redfield & Wilton Strategies,0.4,1918,Kamala Harris,47.72
Redfield & Wilton Strategies,0.4,1918,Donald Trump,45.99
Redfield & Wilton Strategies,0.4,1918,Chase Oliver,0.7
Redfield & Wilton Strategies,0.4,1918,Jill Stein,0.52
Research Co.,-0.5,1001,Kamala Harris,49
Research Co.,-0.5,1001,Donald Trump,45
Morning Consult,-0.3,11353,Kamala Harris,51
Morning Consult,-0.3,11353,Donald Trump,46
Pew,-0.4,4025,Kamala Harris,48
Pew,-0.4,4025,Donald Trump,47
Pew,-0.4,4025,Robert F. Kennedy,2
Pew,-0.4,4025,Chase Oliver,1
Pew,-0.4,4025,Jill Stein,1
Pew,-0.4,4025,Cornel West,0
Pew,-0.4,4025,Kamala Harris,50
Pew,-0.4,4025,Donald Trump,49
Siena/NYT,-1.5,3385,Kamala Harris,49
Siena/NYT,-1.5,3385,Donald Trump,46
Siena/NYT,-1.5,3385,Kamala Harris,47
Siena/NYT,-1.5,3385,Donald Trump,44
Siena/NYT,-1.5,3385,Jill Stein,1
Siena/NYT,-1.5,3385,Chase Oliver,1
Siena/NYT,-1.5,622,Kamala Harris,41
Siena/NYT,-1.5,622,Donald Trump,55
Siena/NYT,-1.5,622,Kamala Harris,40
Siena/NYT,-1.5,622,Donald Trump,53
Siena/NYT,-1.5,622,Jill Stein,0
Siena/NYT,-1.5,622,Chase Oliver,0
Siena/NYT,-1.5,622,Kamala Harris,41
Siena/NYT,-1.5,622,Donald Trump,54
Siena/NYT,-1.5,622,Kamala Harris,40
Siena/NYT,-1.5,622,Donald Trump,53
Siena/NYT,-1.5,622,Jill Stein,0
Siena/NYT,-1.5,622,Chase Oliver,1
Morning Consult,-0.3,10844,Kamala Harris,51
Morning Consult,-0.3,10844,Donald Trump,45
Suffolk,-1,500,Kamala Harris,61.2
Suffolk,-1,500,Donald Trump,32.2
Suffolk,-1,500,Shiva Ayyadurai,0.8
Suffolk,-1,500,Claudia De La Cruz,0.8
Suffolk,-1,500,Chase Oliver,0.2
Suffolk,-1,500,Jill Stein,1.2
TIPP,-0.4,997,Kamala Harris,49
TIPP,-0.4,997,Donald Trump,46
TIPP,-0.4,997,Kamala Harris,48
TIPP,-0.4,997,Donald Trump,45
TIPP,-0.4,997,Robert F. Kennedy,2
TIPP,-0.4,997,Cornel West,0
TIPP,-0.4,997,Jill Stein,0
YouGov,-1.1,1150,Kamala Harris,46
YouGov,-1.1,1150,Donald Trump,45
YouGov,-1.1,1150,Cornel West,1
YouGov,-1.1,1150,Jill Stein,1
YouGov,-1.1,1150,Chase Oliver,1
YouGov,-1.1,1032,Kamala Harris,47
YouGov,-1.1,1032,Donald Trump,47
YouGov,-1.1,1032,Cornel West,1
YouGov,-1.1,1032,Jill Stein,1
YouGov,-1.1,1032,Chase Oliver,1
YouGov,-1.1,1151,Kamala Harris,48
YouGov,-1.1,1151,Donald Trump,46
YouGov,-1.1,1033,Kamala Harris,48
YouGov,-1.1,1033,Donald Trump,47
Big Village,1.7,1013,Kamala Harris,44.5
Big Village,1.7,1013,Donald Trump,41.5
Big Village,1.7,841,Kamala Harris,48.7
Big Village,1.7,841,Donald Trump,44.6
Big Village,1.7,755,Kamala Harris,49.9
Big Village,1.7,755,Donald Trump,46.4
Morning Consult,-0.3,10454,Kamala Harris,51
Morning Consult,-0.3,10454,Donald Trump,45
Noble Predictive Insights,-0.4,2290,Kamala Harris,49
Noble Predictive Insights,-0.4,2290,Donald Trump,46
Noble Predictive Insights,-0.4,2290,Chase Oliver,0
Noble Predictive Insights,-0.4,2290,Jill Stein,1
Noble Predictive Insights,-0.4,2290,Kamala Harris,49
Noble Predictive Insights,-0.4,2290,Donald Trump,47
Noble Predictive Insights,-0.4,2560,Kamala Harris,47
Noble Predictive Insights,-0.4,2560,Donald Trump,46
Noble Predictive Insights,-0.4,2560,Kamala Harris,47
Noble Predictive Insights,-0.4,2560,Donald Trump,45
Noble Predictive Insights,-0.4,2560,Chase Oliver,1
Noble Predictive Insights,-0.4,2560,Jill Stein,1
Glengariff Group Inc.,-0.2,600,Kamala Harris,46.8
Glengariff Group Inc.,-0.2,600,Donald Trump,44.2
Glengariff Group Inc.,-0.2,600,Robert F. Kennedy,4.7
Glengariff Group Inc.,-0.2,600,Jill Stein,1.2
Glengariff Group Inc.,-0.2,600,Cornel West,1.2
Glengariff Group Inc.,-0.2,600,Chase Oliver,0.8
Mason-Dixon,-1.1,625,Kamala Harris,43
Mason-Dixon,-1.1,625,Donald Trump,49
Siena/NYT,-1.5,617,Kamala Harris,44
Siena/NYT,-1.5,617,Donald Trump,50
Siena/NYT,-1.5,617,Kamala Harris,42
Siena/NYT,-1.5,617,Donald Trump,49
Siena/NYT,-1.5,617,Jill Stein,2
Siena/NYT,-1.5,617,Chase Oliver,2
Siena/NYT,-1.5,617,Kamala Harris,44
Siena/NYT,-1.5,617,Donald Trump,50
Siena/NYT,-1.5,617,Kamala Harris,41
Siena/NYT,-1.5,617,Donald Trump,48
Siena/NYT,-1.5,617,Jill Stein,2
Siena/NYT,-1.5,617,Chase Oliver,3
Christopher Newport U.,-0.6,800,Kamala Harris,52
Christopher Newport U.,-0.6,800,Donald Trump,41
Data for Progress,-1.2,1211,Kamala Harris,49
Data for Progress,-1.2,1211,Donald Trump,46
Cygnal,-1.1,1500,Kamala Harris,47.2
Cygnal,-1.1,1500,Donald Trump,44.5
Cygnal,-1.1,1500,Robert F. Kennedy,2
Cygnal,-1.1,1500,Jill Stein,1
Cygnal,-1.1,1500,Cornel West,1
Cygnal,-1.1,1500,Chase Oliver,1
Cygnal,-1.1,1500,Kamala Harris,50.3
Cygnal,-1.1,1500,Donald Trump,47
Morning Consult,-0.3,10775,Kamala Harris,50
Morning Consult,-0.3,10775,Donald Trump,45
Impact Research,-0.2,600,Kamala Harris,38
Impact Research,-0.2,600,Donald Trump,58
RMG Research,-0.4,2965,Kamala Harris,49
RMG Research,-0.4,2965,Donald Trump,49
RMG Research,-0.4,782,Kamala Harris,49
RMG Research,-0.4,782,Donald Trump,49
St. Anselm,-0.5,2104,Kamala Harris,51
St. Anselm,-0.5,2104,Donald Trump,44
St. Anselm,-0.5,2104,Jill Stein,1
St. Anselm,-0.5,2104,Chase Oliver,1
St. Anselm,-0.5,2104,Cornel West,0
RMG Research,-0.4,783,Kamala Harris,46
RMG Research,-0.4,783,Donald Trump,50
Morning Consult,-0.3,11085,Kamala Harris,50
Morning Consult,-0.3,11085,Donald Trump,45
Redfield & Wilton Strategies,0.4,555,Kamala Harris,47
Redfield & Wilton Strategies,0.4,555,Donald Trump,48
Redfield & Wilton Strategies,0.4,555,Chase Oliver,1
Redfield & Wilton Strategies,0.4,555,Jill Stein,1
Redfield & Wilton Strategies,0.4,2946,Kamala Harris,45
Redfield & Wilton Strategies,0.4,2946,Donald Trump,49
Redfield & Wilton Strategies,0.4,2946,Chase Oliver,1
Redfield & Wilton Strategies,0.4,2946,Jill Stein,1
Redfield & Wilton Strategies,0.4,3783,Kamala Harris,47
Redfield & Wilton Strategies,0.4,3783,Donald Trump,47
Redfield & Wilton Strategies,0.4,3783,Chase Oliver,1
Redfield & Wilton Strategies,0.4,3783,Jill Stein,1
Redfield & Wilton Strategies,0.4,839,Kamala Harris,48
Redfield & Wilton Strategies,0.4,839,Donald Trump,46
Redfield & Wilton Strategies,0.4,839,Chase Oliver,1
Redfield & Wilton Strategies,0.4,839,Jill Stein,0
Redfield & Wilton Strategies,0.4,551,Kamala Harris,51
Redfield & Wilton Strategies,0.4,551,Donald Trump,43
Redfield & Wilton Strategies,0.4,551,Chase Oliver,1
Redfield & Wilton Strategies,0.4,551,Jill Stein,0
Redfield & Wilton Strategies,0.4,514,Kamala Harris,48
Redfield & Wilton Strategies,0.4,514,Donald Trump,47
Redfield & Wilton Strategies,0.4,514,Chase Oliver,1
Redfield & Wilton Strategies,0.4,514,Jill Stein,1
Redfield & Wilton Strategies,0.4,753,Kamala Harris,45
Redfield & Wilton Strategies,0.4,753,Donald Trump,47
Redfield & Wilton Strategies,0.4,753,Chase Oliver,0
Redfield & Wilton Strategies,0.4,753,Jill Stein,1
Redfield & Wilton Strategies,0.4,5686,Kamala Harris,48
Redfield & Wilton Strategies,0.4,5686,Donald Trump,47
Redfield & Wilton Strategies,0.4,5686,Chase Oliver,1
Redfield & Wilton Strategies,0.4,5686,Jill Stein,0
Redfield & Wilton Strategies,0.4,533,Kamala Harris,47
Redfield & Wilton Strategies,0.4,533,Donald Trump,46
Redfield & Wilton Strategies,0.4,533,Chase Oliver,1
Redfield & Wilton Strategies,0.4,533,Jill Stein,0
YouGov/Center for Working Class Politics,-1.1,1000,Kamala Harris,46.8
YouGov/Center for Working Class Politics,-1.1,1000,Donald Trump,44.7
OnMessage Inc.,0.2,500,Kamala Harris,45
OnMessage Inc.,0.2,500,Donald Trump,47
OnMessage Inc.,0.2,500,Kamala Harris,44
OnMessage Inc.,0.2,500,Donald Trump,47
OnMessage Inc.,0.2,500,Kamala Harris,48
OnMessage Inc.,0.2,500,Donald Trump,46
OnMessage Inc.,0.2,500,Kamala Harris,45
OnMessage Inc.,0.2,500,Donald Trump,47
OnMessage Inc.,0.2,500,Kamala Harris,46
OnMessage Inc.,0.2,500,Donald Trump,46
OnMessage Inc.,0.2,500,Kamala Harris,46
OnMessage Inc.,0.2,500,Donald Trump,47
YouGov,-1.1,1463,Kamala Harris,48
YouGov,-1.1,1463,Donald Trump,45
YouGov,-1.1,1463,Jill Stein,1
YouGov,-1.1,1463,Cornel West,0
YouGov,-1.1,1261,Kamala Harris,49
YouGov,-1.1,1261,Donald Trump,46
YouGov,-1.1,1261,Jill Stein,1
YouGov,-1.1,1261,Cornel West,0
Emerson,-1.1,1000,Kamala Harris,50.2
Emerson,-1.1,1000,Donald Trump,48.6
Morning Consult,-0.3,11274,Kamala Harris,50
Morning Consult,-0.3,11274,Donald Trump,46
Marist,-0.9,1294,Kamala Harris,50
Marist,-0.9,1294,Donald Trump,48
Marist,-0.9,1514,Kamala Harris,50
Marist,-0.9,1514,Donald Trump,47
UC Berkeley,-0.2,3045,Kamala Harris,57
UC Berkeley,-0.2,3045,Donald Trump,35
UC Berkeley,-0.2,3045,Robert F. Kennedy,2
UC Berkeley,-0.2,3045,Cornel West,1
UC Berkeley,-0.2,3045,Jill Stein,1
UC Berkeley,-0.2,3045,Chase Oliver,0
Fabrizio/Impact,-0.3,600,Kamala Harris,47
Fabrizio/Impact,-0.3,600,Donald Trump,49
Fabrizio/Impact,-0.3,600,Jill Stein,1
Fabrizio/Impact,-0.3,600,Chase Oliver,0
Fabrizio/Impact,-0.3,600,Kamala Harris,48
Fabrizio/Impact,-0.3,600,Donald Trump,50
Susquehanna,-0.3,1001,Kamala Harris,49
Susquehanna,-0.3,1001,Donald Trump,44
Mitchell,-0.2,709,Kamala Harris,48
Mitchell,-0.2,709,Donald Trump,49
Mitchell,-0.2,709,Kamala Harris,47
Mitchell,-0.2,709,Donald Trump,47
Mitchell,-0.2,709,Robert F. Kennedy,2
Mitchell,-0.2,709,Jill Stein,1
Mitchell,-0.2,709,Chase Oliver,1
Mitchell,-0.2,709,Joseph Kishore,0
Mitchell,-0.2,709,Randall A. Terry,0
Mitchell,-0.2,709,Cornel West,0
InsiderAdvantage,-0.3,800,Kamala Harris,47.7
InsiderAdvantage,-0.3,800,Donald Trump,49.1
InsiderAdvantage,-0.3,800,Kamala Harris,48.4
InsiderAdvantage,-0.3,800,Donald Trump,49.3
InsiderAdvantage,-0.3,800,Kamala Harris,49.3
InsiderAdvantage,-0.3,800,Donald Trump,49.5
InsiderAdvantage,-0.3,800,Kamala Harris,48.3
InsiderAdvantage,-0.3,800,Donald Trump,48.1
Trafalgar Group,0.6,1079,Kamala Harris,46
Trafalgar Group,0.6,1079,Donald Trump,47.1
Trafalgar Group,0.6,1086,Kamala Harris,44.7
Trafalgar Group,0.6,1086,Donald Trump,46.9
WPAi,-0.1,500,Kamala Harris,32
WPAi,-0.1,500,Donald Trump,59
WPAi,-0.1,500,Chase Oliver,1
Morning Consult,-0.3,11568,Kamala Harris,50
Morning Consult,-0.3,11568,Donald Trump,46
OnMessage Inc.,0.2,800,Kamala Harris,47
OnMessage Inc.,0.2,800,Donald Trump,47
Redfield & Wilton Strategies,0.4,1616,Kamala Harris,48
Redfield & Wilton Strategies,0.4,1616,Donald Trump,46
Redfield & Wilton Strategies,0.4,1616,Robert F. Kennedy,1
Redfield & Wilton Strategies,0.4,1616,Chase Oliver,0
Redfield & Wilton Strategies,0.4,1616,Jill Stein,0
Patriot Polling,0.6,816,Kamala Harris,49
Patriot Polling,0.6,816,Donald Trump,50
Morning Consult,-0.3,11381,Kamala Harris,51
Morning Consult,-0.3,11381,Donald Trump,46
Alaska Survey Research,-0.1,1182,Kamala Harris,43
Alaska Survey Research,-0.1,1182,Donald Trump,52
Alaska Survey Research,-0.1,1182,Robert F. Kennedy,6
Leger,0,837,Kamala Harris,51
Leger,0,837,Donald Trump,47
Leger,0,888,Kamala Harris,50
Leger,0,888,Donald Trump,48
Trafalgar Group,0.6,1090,Kamala Harris,45.3
Trafalgar Group,0.6,1090,Donald Trump,47.5
HighGround,-0.3,500,Kamala Harris,47.6
HighGround,-0.3,500,Donald Trump,45.4
The Washington Post,-1.2,1001,Kamala Harris,48
The Washington Post,-1.2,1001,Donald Trump,50
The Washington Post,-1.2,1001,Kamala Harris,47
The Washington Post,-1.2,1001,Donald Trump,50
Quinnipiac,-0.5,953,Kamala Harris,47
Quinnipiac,-0.5,953,Donald Trump,49
Quinnipiac,-0.5,953,Jill Stein,1
Quinnipiac,-0.5,953,Chase Oliver,0
Quinnipiac,-0.5,953,Cornel West,1
Quinnipiac,-0.5,953,Randall A. Terry,0
Quinnipiac,-0.5,953,Kamala Harris,48
Quinnipiac,-0.5,953,Donald Trump,49
Quinnipiac,-0.5,942,Kamala Harris,44
Quinnipiac,-0.5,942,Donald Trump,50
Quinnipiac,-0.5,942,Jill Stein,0
Quinnipiac,-0.5,942,Chase Oliver,1
Quinnipiac,-0.5,942,Cornel West,1
Quinnipiac,-0.5,942,Claudia De La Cruz,1
Quinnipiac,-0.5,942,Kamala Harris,45
Quinnipiac,-0.5,942,Donald Trump,50
National Research,-0.5,600,Kamala Harris,47
National Research,-0.5,600,Donald Trump,46
Winthrop U.,-0.3,1068,Kamala Harris,42
Winthrop U.,-0.3,1068,Donald Trump,51.6
High Point University,-0.4,814,Kamala Harris,48
High Point University,-0.4,814,Donald Trump,46
High Point University,-0.4,589,Kamala Harris,48
High Point University,-0.4,589,Donald Trump,48
Emerson,-1.1,920,Kamala Harris,47.6
Emerson,-1.1,920,Donald Trump,51.7
Emerson,-1.1,850,Kamala Harris,49.1
Emerson,-1.1,850,Donald Trump,49.9
Emerson,-1.1,1000,Kamala Harris,49.3
Emerson,-1.1,1000,Donald Trump,48.8
Cygnal,-1.1,600,Kamala Harris,44.6
Cygnal,-1.1,600,Donald Trump,51.3
PPP,0,612,Kamala Harris,39
PPP,0,612,Donald Trump,54
Morning Consult,-0.3,11289,Kamala Harris,50
Morning Consult,-0.3,11289,Donald Trump,45
Morning Consult,-0.3,11003,Kamala Harris,50
Morning Consult,-0.3,11003,Donald Trump,45
RMG Research,-0.4,779,Kamala Harris,46
RMG Research,-0.4,779,Donald Trump,53
RMG Research,-0.4,774,Kamala Harris,48
RMG Research,-0.4,774,Donald Trump,50
RMG Research,-0.4,780,Kamala Harris,47
RMG Research,-0.4,780,Donald Trump,51
RMG Research,-0.4,789,Kamala Harris,50
RMG Research,-0.4,789,Donald Trump,47
McCourtney Institute/YouGov,-1.1,848,Kamala Harris,48
McCourtney Institute/YouGov,-1.1,848,Donald Trump,45
Redfield & Wilton Strategies,0.4,2021,Kamala Harris,47
Redfield & Wilton Strategies,0.4,2021,Donald Trump,44
Redfield & Wilton Strategies,0.4,2021,Chase Oliver,1
Redfield & Wilton Strategies,0.4,2021,Jill Stein,1
PPP,0,808,Kamala Harris,45
PPP,0,808,Donald Trump,49
PPP,0,808,Jill Stein,1
PPP,0,808,Cornel West,0
PPP,0,808,Kamala Harris,46
PPP,0,808,Donald Trump,50
PPP,0,759,Kamala Harris,44
PPP,0,759,Donald Trump,49
PPP,0,759,Jill Stein,1
PPP,0,759,Cornel West,0
PPP,0,759,Kamala Harris,46
PPP,0,759,Donald Trump,51
Siena/NYT,-1.5,680,Kamala Harris,51
Siena/NYT,-1.5,680,Donald Trump,42
Siena/NYT,-1.5,680,Kamala Harris,49
Siena/NYT,-1.5,680,Donald Trump,41
Siena/NYT,-1.5,680,Jill Stein,2
Siena/NYT,-1.5,680,Chase Oliver,2
Siena/NYT,-1.5,680,Kamala Harris,52
Siena/NYT,-1.5,680,Donald Trump,43
Siena/NYT,-1.5,680,Kamala Harris,51
Siena/NYT,-1.5,680,Donald Trump,42
Siena/NYT,-1.5,680,Jill Stein,2
Siena/NYT,-1.5,680,Chase Oliver,1
Morning Consult,-0.3,11155,Kamala Harris,50
Morning Consult,-0.3,11155,Donald Trump,45
SurveyUSA,-1.3,646,Kamala Harris,50
SurveyUSA,-1.3,646,Donald Trump,44
East Carolina University,-0.5,1005,Kamala Harris,47.1
East Carolina University,-0.5,1005,Donald Trump,49.4
East Carolina University,-0.5,1005,Chase Oliver,0.7
East Carolina University,-0.5,1005,Jill Stein,0.2
East Carolina University,-0.5,1005,Cornel West,0.1
Lake Research,0.1,500,Kamala Harris,40
Lake Research,0.1,500,Donald Trump,50
Siena/NYT,-1.5,688,Kamala Harris,45
Siena/NYT,-1.5,688,Donald Trump,47
Siena/NYT,-1.5,688,Kamala Harris,43
Siena/NYT,-1.5,688,Donald Trump,46
Siena/NYT,-1.5,688,Jill Stein,2
Siena/NYT,-1.5,688,Chase Oliver,2
Siena/NYT,-1.5,688,Kamala Harris,48
Siena/NYT,-1.5,688,Donald Trump,47
Siena/NYT,-1.5,688,Kamala Harris,46
Siena/NYT,-1.5,688,Donald Trump,46
Siena/NYT,-1.5,688,Jill Stein,2
Siena/NYT,-1.5,688,Chase Oliver,1
Siena/NYT,-1.5,687,Kamala Harris,45
Siena/NYT,-1.5,687,Donald Trump,49
Siena/NYT,-1.5,687,Kamala Harris,44
Siena/NYT,-1.5,687,Donald Trump,47
Siena/NYT,-1.5,687,Jill Stein,2
Siena/NYT,-1.5,687,Chase Oliver,2
Siena/NYT,-1.5,687,Kamala Harris,44
Siena/NYT,-1.5,687,Donald Trump,50
Siena/NYT,-1.5,687,Kamala Harris,43
Siena/NYT,-1.5,687,Donald Trump,49
Siena/NYT,-1.5,687,Jill Stein,2
Siena/NYT,-1.5,687,Chase Oliver,2
Siena/NYT,-1.5,680,Kamala Harris,49
Siena/NYT,-1.5,680,Donald Trump,47
Siena/NYT,-1.5,680,Kamala Harris,48
Siena/NYT,-1.5,680,Donald Trump,45
Siena/NYT,-1.5,680,Jill Stein,1
Siena/NYT,-1.5,680,Chase Oliver,2
Siena/NYT,-1.5,680,Kamala Harris,49
Siena/NYT,-1.5,680,Donald Trump,47
Siena/NYT,-1.5,680,Kamala Harris,48
Siena/NYT,-1.5,680,Donald Trump,46
Siena/NYT,-1.5,680,Jill Stein,1
Siena/NYT,-1.5,680,Chase Oliver,2
Marquette Law School,-1.1,882,Kamala Harris,52
Marquette Law School,-1.1,882,Donald Trump,48
Marquette Law School,-1.1,798,Kamala Harris,52
Marquette Law School,-1.1,798,Donald Trump,48
Marquette Law School,-1.1,882,Kamala Harris,48
Marquette Law School,-1.1,882,Donald Trump,44
Marquette Law School,-1.1,882,Robert F. Kennedy,3
Marquette Law School,-1.1,882,Chase Oliver,1
Marquette Law School,-1.1,882,Jill Stein,1
Marquette Law School,-1.1,882,Randall A. Terry,1
Marquette Law School,-1.1,882,Cornel West,0
Marquette Law School,-1.1,882,Claudia De La Cruz,0
Marquette Law School,-1.1,798,Kamala Harris,49
Marquette Law School,-1.1,798,Donald Trump,44
Marquette Law School,-1.1,798,Robert F. Kennedy,3
Marquette Law School,-1.1,798,Chase Oliver,1
Marquette Law School,-1.1,798,Jill Stein,1
Marquette Law School,-1.1,798,Randall A. Terry,1
Marquette Law School,-1.1,798,Cornel West,0
Marquette Law School,-1.1,798,Claudia De La Cruz,0
Echelon Insights,-0.8,1005,Kamala Harris,52
Echelon Insights,-0.8,1005,Donald Trump,45
Echelon Insights,-0.8,1005,Kamala Harris,49
Echelon Insights,-0.8,1005,Donald Trump,44
Echelon Insights,-0.8,1005,Robert F. Kennedy,2
Echelon Insights,-0.8,1005,Chase Oliver,1
Echelon Insights,-0.8,1005,Jill Stein,0
Echelon Insights,-0.8,1005,Cornel West,0
Big Village,1.7,2021,Kamala Harris,45.6
Big Village,1.7,2021,Donald Trump,41.1
Big Village,1.7,1663,Kamala Harris,48.6
Big Village,1.7,1663,Donald Trump,43.9
Big Village,1.7,1524,Kamala Harris,49.5
Big Village,1.7,1524,Donald Trump,45.7
TIPP,-0.4,1044,Kamala Harris,48
TIPP,-0.4,1044,Donald Trump,43.9
TIPP,-0.4,736,Kamala Harris,49.2
TIPP,-0.4,736,Donald Trump,47.9
TIPP,-0.4,1044,Kamala Harris,47.6
TIPP,-0.4,1044,Donald Trump,43.3
TIPP,-0.4,1044,Cornel West,1.1
TIPP,-0.4,1044,Jill Stein,0.2
TIPP,-0.4,736,Kamala Harris,49.7
TIPP,-0.4,736,Donald Trump,48.5
TIPP,-0.4,736,Cornel West,0.3
TIPP,-0.4,736,Jill Stein,0.1
Emerson,-1.1,1000,Kamala Harris,55.5
Emerson,-1.1,1000,Donald Trump,41.6
RMG Research,-0.4,2952,Kamala Harris,50
RMG Research,-0.4,2952,Donald Trump,48
Morning Consult,-0.3,10966,Kamala Harris,51
Morning Consult,-0.3,10966,Donald Trump,45
McLaughlin,1.6,1200,Kamala Harris,46
McLaughlin,1.6,1200,Donald Trump,51
Victory Insights,0.1,600,Kamala Harris,44.9
Victory Insights,0.1,600,Donald Trump,46.9
CNN/SSRS,-0.6,931,Kamala Harris,48
CNN/SSRS,-0.6,931,Donald Trump,48
CNN/SSRS,-0.6,931,Cornel West,1
CNN/SSRS,-0.6,931,Jill Stein,0
CNN/SSRS,-0.6,931,Chase Oliver,1
CNN/SSRS,-0.6,749,Kamala Harris,53
CNN/SSRS,-0.6,749,Donald Trump,42
CNN/SSRS,-0.6,749,Cornel West,1
CNN/SSRS,-0.6,749,Jill Stein,1
CNN/SSRS,-0.6,749,Chase Oliver,1
AtlasIntel,-0.8,946,Kamala Harris,48.6
AtlasIntel,-0.8,946,Donald Trump,49.7
AtlasIntel,-0.8,946,Jill Stein,0.4
AtlasIntel,-0.8,946,Kamala Harris,48.6
AtlasIntel,-0.8,946,Donald Trump,49.8
